OBJECTID,DIVDSGNTR,BLKDSGNTR,DIVTYP,STATEDAREA,created_user,created_date,last_edited_user,last_edited_date,Shape__Area,Shape__Length
197,Public Right Of Way,,Public Right Of Way,1.167 a,,,AANDREWS,2019-04-10T16:48:55.000Z,50813.4304199219,2053.02238053023
198,Public Right Of Way,,Public Right Of Way,12.69 a,,,AANDREWS,2018-07-13T19:57:02.000Z,586274.189697266,7762.67819968946
199,Public Right Of Way,,Public Right Of Way,5.755 a,,,AANDREWS,2018-07-13T19:57:02.000Z,250856.853027344,9134.9411847373
200,Public Right Of Way,,Public Right Of Way,13.79 a,,,AANDREWS,2018-07-13T19:57:02.000Z,600665.358642578,23200.5584057199
201,Public Right Of Way,,Public Right Of Way,12.91 a,,,AANDREWS,2018-07-13T19:57:02.000Z,562473.591064453,21313.7098613975
202,Public Right Of Way,,Public Right Of Way,1.835 a,,,AANDREWS,2018-07-13T19:57:02.000Z,79924.5727539063,1284.50703357771
203,Public Right Of Way,,Public Right Of Way,2.243 a,,,AANDREWS,2018-07-13T19:57:02.000Z,97724.8291015625,1822.89393988091
204,Public Right Of Way,,Public Right Of Way,11.73 a,,,AANDREWS,2018-07-13T19:57:02.000Z,510988.921386719,9845.82579115956
205,Public Right Of Way,,Public Right Of Way,0.0183 a,,,AANDREWS,2018-07-13T19:57:02.000Z,795.589111328125,114.105471861384
206,Public Right Of Way,,Public Right Of Way,0.6224 a,,,AANDREWS,2018-07-13T19:57:02.000Z,27113.3051757813,2219.06788251234
207,Public Right Of Way,,Public Right Of Way,0.2853 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12381.8273925781,668.143904144533
208,Public Right Of Way,,Public Right Of Way,12.52 a,,,AANDREWS,2018-07-13T19:57:02.000Z,545579.218505859,18680.9980752756
209,Public Right Of Way,,Public Right Of Way,0.6174 a,,,AANDREWS,2018-07-13T19:57:02.000Z,26895.1066894531,851.668119811107
210,Public Right Of Way,,Public Right Of Way,0.2513 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10919.2790527344,974.911951214173
211,Public Right Of Way,,Public Right Of Way,2.175 a,,,AANDREWS,2018-07-13T19:57:02.000Z,94753.6455078125,1482.20590882521
212,Public Right Of Way,,Public Right Of Way,2.400 a,,,AANDREWS,2018-07-13T19:57:02.000Z,104555.364990234,7682.62547533178
213,Public Right Of Way,,Public Right Of Way,0.1416 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6168.71655273438,439.893787475216
214,Public Right Of Way,,Public Right Of Way,1.655 a,,,AANDREWS,2018-07-13T19:57:02.000Z,72037.0710449219,2814.14303065576
215,Public Right Of Way,,Public Right Of Way,0.0506 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2203.43408203125,748.610681378405
216,Public Right Of Way,,Public Right Of Way,1.674 a,,,AANDREWS,2018-07-13T19:57:02.000Z,72909.9719238281,3359.68867596549
217,Public Right Of Way,,Public Right Of Way,0.5603 a,,,AANDREWS,2018-07-13T19:57:02.000Z,24408.7426757813,1591.36368069607
218,Public Right Of Way,,Public Right Of Way,0.5979 a,,,AANDREWS,2018-07-13T19:57:02.000Z,26042.9279785156,952.376421785017
219,Public Right Of Way,,Public Right Of Way,6.193 a,,,AANDREWS,2018-07-13T19:57:02.000Z,269772.302490234,4083.32157710276
220,Public Right Of Way,,Public Right Of Way,0.1675 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7294.64697265625,508.081274998575
221,Public Right Of Way,,Public Right Of Way,0.1545 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6732.01025390625,474.041921784733
222,Public Right Of Way,,Public Right Of Way,1.877 a,,,AANDREWS,2018-07-13T19:57:02.000Z,81754.630859375,4184.6774158887
223,Public Right Of Way,,Public Right Of Way,1.231 a,,,AANDREWS,2018-07-13T19:57:02.000Z,53627.8103027344,2761.42746441306
224,Public Right Of Way,,Public Right Of Way,0.7927 a,,,AANDREWS,2018-07-13T19:57:02.000Z,34528.7565917969,1806.57722448803
225,Public Right Of Way,,Public Right Of Way,0.1106 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4816.26196289063,320.881119530513
226,Public Right Of Way,,Public Right Of Way,2.859 a,,,AANDREWS,2018-07-13T19:57:02.000Z,124568.445068359,4402.34196249911
227,Public Right Of Way,,Public Right Of Way,0.6711 a,,,AANDREWS,2019-02-04T15:35:10.000Z,29278.5493164063,1205.03382332208
228,Public Right Of Way,,Public Right Of Way,0.0768 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3343.74169921875,269.515980936424
229,Public Right Of Way,,Public Right Of Way,0.2743 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11902.7729492188,548.5289753145
230,Public Right Of Way,,Public Right Of Way,2.513 a,,,AANDREWS,2018-07-13T19:57:02.000Z,109396.731201172,3711.40916755389
231,Public Right Of Way,,Public Right Of Way,0.1581 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6887.52026367188,483.426381171096
232,Public Right Of Way,,Public Right Of Way,2.438 a,,,AANDREWS,2018-07-13T19:57:02.000Z,106246.6796875,5608.34784746799
233,Public Right Of Way,,Public Right Of Way,0.0708 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3084.77099609375,225.679009579252
234,Public Right Of Way,,Public Right Of Way,1.757 a,,,AANDREWS,2018-07-13T19:57:02.000Z,76539.4311523438,2585.65008178236
235,Public Right Of Way,,Public Right Of Way,2.244 a,,,AANDREWS,2018-07-13T19:57:02.000Z,97739.7009277344,3379.08824304431
236,Public Right Of Way,,Public Right Of Way,0.0305 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1343.18359375,296.549598923401
237,Public Right Of Way,,Public Right Of Way,0.2369 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10315.2504882813,773.914414027934
238,Public Right Of Way,,Public Right Of Way,22.19 a,,,AANDREWS,2018-07-13T19:57:02.000Z,966576.187011719,14143.1637602775
239,Public Right Of Way,,Public Right Of Way,1.434 a,,,AANDREWS,2018-07-13T19:57:02.000Z,62434.9538574219,2142.34160906707
240,Public Right Of Way,,Public Right Of Way,11.68 a,,,AANDREWS,2018-07-13T19:57:02.000Z,508765.948974609,22730.1642033483
241,Public Right Of Way,,Public Right Of Way,0.2379 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10362.6203613281,598.180751032824
242,Public Right Of Way,,Public Right Of Way,0.1888 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8225.88037109375,491.356932593569
243,Public Right Of Way,,Public Right Of Way,2.600 a,,,AANDREWS,2018-07-13T19:57:02.000Z,113249.064697266,4195.71631109403
244,Public Right Of Way,,Public Right Of Way,1.988 a,,,AANDREWS,2018-07-13T19:57:02.000Z,86617.8171386719,2848.53437679794
245,Public Right Of Way,,Public Right Of Way,0.7219 a,,,AANDREWS,2018-07-13T19:57:02.000Z,31457.9030761719,1461.46081479529
246,Public Right Of Way,,Public Right Of Way,6.998 a,,,AANDREWS,2019-02-04T15:35:10.000Z,304812.342285156,9223.98296891027
247,Public Right Of Way,,Public Right Of Way,2.368 a,,,AANDREWS,2018-07-13T19:57:02.000Z,103133.146240234,5070.47277213418
248,Public Right Of Way,,Public Right Of Way,1.572 a,,,AANDREWS,2018-07-13T19:57:02.000Z,68491.3486328125,3457.91213027176
249,Public Right Of Way,,Public Right Of Way,0.3273 a,,,AANDREWS,2018-07-13T19:57:02.000Z,14258.39453125,838.315175864342
250,Public Right Of Way,,Public Right Of Way,1.346 a,,,AANDREWS,2018-07-13T19:57:02.000Z,58623.6081542969,3551.86495604202
251,Public Right Of Way,,Public Right Of Way,1.081 a,,,AANDREWS,2018-07-13T19:57:02.000Z,47076.0397949219,2665.65734788808
252,Public Right Of Way,,Public Right Of Way,12.13 a,,,AANDREWS,2019-04-10T16:48:55.000Z,528500.250488281,27421.6605568674
253,Public Right Of Way,,Public Right Of Way,16.31 a,,,AANDREWS,2018-07-13T19:57:02.000Z,710624.470703125,30090.4213072443
254,Public Right Of Way,,Public Right Of Way,22.14 a,,,AANDREWS,2018-07-13T19:57:02.000Z,964497.605712891,13761.9646740784
255,Public Right Of Way,,Public Right Of Way,0.9288 a,,,AANDREWS,2018-07-13T19:57:02.000Z,40389.2326660156,1006.77658802018
256,Public Right Of Way,,Public Right Of Way,17.42 a,,,AANDREWS,2018-07-13T19:57:02.000Z,758694.780029297,31456.6010721496
257,Public Right Of Way,,Public Right Of Way,0.7922 a,,,AANDREWS,2018-07-13T19:57:02.000Z,34493.8071289063,1852.00907746324
258,Public Right Of Way,,Public Right Of Way,19.86 a,,,AANDREWS,2018-07-13T19:57:02.000Z,865009.436767578,30894.9861589318
259,Public Right Of Way,,Public Right Of Way,4.456 a,,,AANDREWS,2018-07-13T19:57:02.000Z,194043.131347656,9794.49622295757
260,Public Right Of Way,,Public Right Of Way,11.20 a,,,AANDREWS,2019-02-25T16:02:17.000Z,487713.032226563,17040.2386940239
261,Public Right Of Way,,Public Right Of Way,7.685 a,,,AANDREWS,2018-07-13T19:57:02.000Z,334787.492675781,11682.8643416521
262,Public Right Of Way,,Public Right Of Way,27.02 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1176994.03833008,43192.8841272777
263,Public Right Of Way,,Public Right Of Way,0.0142 a,,,AANDREWS,2018-07-13T19:57:02.000Z,618.79736328125,99.5098477737093
264,Public Right Of Way,,Public Right Of Way,3.404 a,,,AANDREWS,2018-07-13T19:57:02.000Z,148323.140136719,8293.53031415877
265,Public Right Of Way,,Public Right Of Way,1.735 a,,,AANDREWS,2018-07-13T19:57:02.000Z,75541.5778808594,4822.5572402686
266,Public Right Of Way,,Public Right Of Way,0.0559 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2436.17895507813,252.040541188099
267,Public Right Of Way,,Public Right Of Way,0.8987 a,,,AANDREWS,2018-07-13T19:57:02.000Z,39147.5805664063,2045.07738098778
268,Public Right Of Way,,Public Right Of Way,0.2254 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9818.9375,1156.57575583385
269,Public Right Of Way,,Public Right Of Way,3.550 a,,,AANDREWS,2018-07-13T19:57:02.000Z,154631.691894531,8009.5039792531
270,Public Right Of Way,,Public Right Of Way,0.0260 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1132.8427734375,226.602278374822
271,Public Right Of Way,,Public Right Of Way,0.4857 a,,,AANDREWS,2018-07-13T19:57:02.000Z,21154.9460449219,770.556659987331
272,Public Right Of Way,,Public Right Of Way,1.193 a,,,AANDREWS,2018-07-13T19:57:02.000Z,51954.7119140625,4206.65465657348
273,Public Right Of Way,,Public Right Of Way,0.3177 a,,,AANDREWS,2018-07-13T19:57:02.000Z,13830.98046875,812.86243205038
274,Public Right Of Way,,Public Right Of Way,7.292 a,,,AANDREWS,2018-07-13T19:57:02.000Z,317629.524414063,10283.145229841
275,Public Right Of Way,,Public Right Of Way,8.174 a,,,AANDREWS,2018-07-13T19:57:02.000Z,355978.168945313,12880.5601869032
276,Public Right Of Way,,Public Right Of Way,1.520 a,,,AANDREWS,2018-07-13T19:57:02.000Z,66218.6171875,2413.9360722221
277,Public Right Of Way,,Public Right Of Way,0.8150 a,,,AANDREWS,2018-07-13T19:57:02.000Z,35500.6174316406,1825.11909946518
278,Public Right Of Way,,Public Right Of Way,0.3402 a,,,AANDREWS,2018-07-13T19:57:02.000Z,14821.2280273438,903.71134035405
279,Public Right Of Way,,Public Right Of Way,0.1871 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8151.01635742188,560.078406110123
280,Public Right Of Way,,Public Right Of Way,3.813 a,,,AANDREWS,2018-07-13T19:57:02.000Z,166068.414306641,6257.7751255618
281,Public Right Of Way,,Public Right Of Way,9.563 a,,,AANDREWS,2018-07-13T19:57:02.000Z,416677.159423828,10002.2827478956
282,Public Right Of Way,,Public Right Of Way,1.119 a,,,AANDREWS,2018-07-13T19:57:02.000Z,48755.9909667969,2410.02521734055
283,Public Right Of Way,,Public Right Of Way,0.1584 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6899.66821289063,484.151881572502
284,Public Right Of Way,,Public Right Of Way,5.369 a,,,AANDREWS,2018-07-13T19:57:02.000Z,233840.321044922,7604.39804735797
285,Public Right Of Way,,Public Right Of Way,0.8525 a,,,AANDREWS,2018-07-13T19:57:02.000Z,37135.7844238281,958.298188769011
286,Public Right Of Way,,Public Right Of Way,0.4211 a,,,AANDREWS,2018-07-13T19:57:02.000Z,18344.0883789063,1226.30959355978
287,Public Right Of Way,,Public Right Of Way,0.2481 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10808.4108886719,721.001664277422
288,Public Right Of Way,,Public Right Of Way,1.807 a,,,AANDREWS,2018-07-13T19:57:02.000Z,78692.0673828125,3417.80158638003
289,Public Right Of Way,,Public Right Of Way,1.046 a,,,AANDREWS,2018-07-13T19:57:02.000Z,45578.4216308594,2398.60973811949
290,Public Right Of Way,,Public Right Of Way,2.605 a,,,AANDREWS,2018-07-13T19:57:02.000Z,113446.864746094,5570.07374057793
291,Public Right Of Way,,Public Right Of Way,12.37 a,,,AANDREWS,2018-07-13T19:57:02.000Z,538899.238037109,21037.3147534647
292,Public Right Of Way,,Public Right Of Way,2.698 a,,,AANDREWS,2018-07-13T19:57:02.000Z,117564.097900391,3068.49848932268
293,Public Right Of Way,,Public Right Of Way,1.984 a,,,AANDREWS,2018-07-13T19:57:02.000Z,86381.4929199219,2904.88717508309
294,Public Right Of Way,,Public Right Of Way,0.9561 a,,,AANDREWS,2018-07-13T19:57:02.000Z,41646.2934570313,1508.08419966917
295,Public Right Of Way,,Public Right Of Way,0.5342 a,,,AANDREWS,2018-07-13T19:57:02.000Z,23271.3254394531,1412.49663045856
296,Public Right Of Way,,Public Right Of Way,1.964 a,,,AANDREWS,2018-07-13T19:57:02.000Z,85523.9350585938,2690.09167581364
297,Public Right Of Way,,Public Right Of Way,0.1877 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8174.62744140625,561.507105908146
298,Public Right Of Way,,Public Right Of Way,4.773 a,,,AANDREWS,2018-07-13T19:57:02.000Z,207918.357421875,10472.8408287391
299,Public Right Of Way,,Public Right Of Way,0.2506 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10916.7778320313,727.697964049603
300,Public Right Of Way,,Public Right Of Way,3.235 a,,,AANDREWS,2018-07-13T19:57:02.000Z,140904.110351563,6725.52276136008
301,Public Right Of Way,,Public Right Of Way,20.74 a,,,AANDREWS,2018-07-13T19:57:02.000Z,903091.279541016,11394.663889591
302,Public Right Of Way,,Public Right Of Way,2.520 a,,,AANDREWS,2018-07-13T19:57:02.000Z,109784.774902344,4132.69148755724
303,Public Right Of Way,,Public Right Of Way,0.7921 a,,,AANDREWS,2018-07-13T19:57:02.000Z,34505.3569335938,2157.15323123864
304,Public Right Of Way,,Public Right Of Way,2.998 a,,,AANDREWS,2018-07-13T19:57:02.000Z,130546.088867188,4342.18774242706
305,Public Right Of Way,,Public Right Of Way,10.07 a,,,AANDREWS,2018-07-13T19:57:02.000Z,438646.010986328,21677.766545585
306,Public Right Of Way,,Public Right Of Way,21.37 a,,,AANDREWS,2018-08-17T20:35:01.000Z,930669.837158203,50036.782921897
307,Public Right Of Way,,Public Right Of Way,12.75 a,,,AANDREWS,2018-08-17T20:35:01.000Z,555583.767089844,31790.479267814
308,Public Right Of Way,,Public Right Of Way,0.4059 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17682.3439941406,1000.4574977702
309,Public Right Of Way,,Public Right Of Way,14.55 a,,,AANDREWS,2018-07-13T19:57:02.000Z,633977.487548828,33521.640679313
310,Public Right Of Way,,Public Right Of Way,1.781 a,,,AANDREWS,2018-07-13T19:57:02.000Z,77596.2290039063,4768.28527503896
311,Public Right Of Way,,Public Right Of Way,12.83 a,,,AANDREWS,2018-07-13T19:57:02.000Z,559043.716796875,21837.4506384109
312,Public Right Of Way,,Public Right Of Way,5.427 a,,,AANDREWS,2018-07-13T19:57:02.000Z,236402.143066406,9673.89277812789
313,Public Right Of Way,,Public Right Of Way,21.23 a,,,AANDREWS,2019-05-06T18:50:44.000Z,924496.576171875,25994.0107126798
314,Public Right Of Way,,Public Right Of Way,0.1792 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7806.86889648438,478.123122634708
315,Public Right Of Way,,Public Right Of Way,0.1732 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7546.18188476563,519.785384318726
316,Public Right Of Way,,Public Right Of Way,0.1910 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8318.99829101563,515.916091938185
317,Public Right Of Way,,Public Right Of Way,4.479 a,,,AANDREWS,2018-07-13T19:57:02.000Z,195122.807128906,10745.8041604127
318,Public Right Of Way,,Public Right Of Way,10.99 a,,,AANDREWS,2018-07-13T19:57:02.000Z,478740.198486328,16084.4718520059
319,Public Right Of Way,,Public Right Of Way,5.883 a,,,AANDREWS,2018-07-13T19:57:02.000Z,256199.852294922,10424.6641978032
320,Public Right Of Way,,Public Right Of Way,0.4475 a,,,AANDREWS,2018-07-13T19:57:02.000Z,19491.1340332031,568.002095252366
321,Public Right Of Way,,Public Right Of Way,1.624 a,,,AANDREWS,2018-07-13T19:57:02.000Z,70736.5009765625,3961.42091399107
322,Public Right Of Way,,Public Right Of Way,0.0728 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3161.33862304688,333.781572491437
323,Public Right Of Way,,Public Right Of Way,0.7308 a,,,AANDREWS,2018-07-13T19:57:02.000Z,31816.8295898438,2650.07058104318
324,Public Right Of Way,,Public Right Of Way,0.2352 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10243.3979492188,655.393240716611
325,Public Right Of Way,,Public Right Of Way,0.4838 a,,,AANDREWS,2018-07-13T19:57:02.000Z,21053.0786132813,1786.86773522842
326,Public Right Of Way,,Public Right Of Way,0.3405 a,,,AANDREWS,2018-07-13T19:57:02.000Z,14824.2250976563,1305.28541765986
327,Public Right Of Way,,Public Right Of Way,1.354 a,,,AANDREWS,2018-07-13T19:57:02.000Z,58939.2470703125,2070.50118618656
328,Public Right Of Way,,Public Right Of Way,0.1866 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8126.30517578125,700.193513702791
329,Public Right Of Way,,Public Right Of Way,0.5830 a,,,AANDREWS,2018-07-13T19:57:02.000Z,25395.5971679688,1456.11925556257
330,Public Right Of Way,,Public Right Of Way,0.4054 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17623.3325195313,1253.66417889474
331,Public Right Of Way,,Public Right Of Way,1.231 a,,,AANDREWS,2018-07-13T19:57:02.000Z,53609.7824707031,2247.62459517761
332,Public Right Of Way,,Public Right Of Way,0.5002 a,,,AANDREWS,2018-07-13T19:57:02.000Z,21753.9152832031,1446.26174144546
333,Public Right Of Way,,Public Right Of Way,2.848 a,,,AANDREWS,2018-07-13T19:57:02.000Z,124036.884521484,5816.47013456087
334,Public Right Of Way,,Public Right Of Way,3.168 a,,,AANDREWS,2018-07-13T19:57:02.000Z,138008.440917969,6489.19342898804
335,Public Right Of Way,,Public Right Of Way,0.4135 a,,,AANDREWS,2018-07-13T19:57:02.000Z,18013.4638671875,980.679750894404
336,Public Right Of Way,,Public Right Of Way,3.926 a,,,AANDREWS,2018-07-13T19:57:02.000Z,170986.196289063,8483.31501660696
337,Public Right Of Way,,Public Right Of Way,0.0670 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2917.37475585938,241.023013179331
338,Public Right Of Way,,Public Right Of Way,2.160 a,,,AANDREWS,2018-07-13T19:57:02.000Z,94136.2922363281,5090.40286287329
339,Public Right Of Way,,Public Right Of Way,0.2403 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10466.5983886719,603.321386372747
340,Public Right Of Way,,Public Right Of Way,0.6541 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28488.1704101563,1069.43495853031
341,Public Right Of Way,,Public Right Of Way,0.5793 a,,,AANDREWS,2018-07-13T19:57:02.000Z,25230.6647949219,951.895150827172
342,Public Right Of Way,,Public Right Of Way,0.1464 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6379.23681640625,398.955488231482
343,Public Right Of Way,,Public Right Of Way,0.4603 a,,,AANDREWS,2018-07-13T19:57:02.000Z,20060.1186523438,771.606976002625
344,Public Right Of Way,,Public Right Of Way,0.6246 a,,,AANDREWS,2018-07-13T19:57:02.000Z,27201.0317382813,672.36459932576
345,Public Right Of Way,,Public Right Of Way,0.7458 a,,,AANDREWS,2018-07-13T19:57:02.000Z,32450.2221679688,1144.22771648887
346,Public Right Of Way,,Public Right Of Way,4.484 a,,,AANDREWS,2018-07-13T19:57:02.000Z,195337.941650391,11605.5026544159
347,Public Right Of Way,,Public Right Of Way,1.592 a,,,AANDREWS,2018-07-13T19:57:02.000Z,69343.5908203125,4268.93062174534
348,Public Right Of Way,,Public Right Of Way,0.0367 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1599.95703125,160.014635989359
349,Public Right Of Way,,Public Right Of Way,0.2042 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8895.39721679688,416.517708817192
350,Public Right Of Way,,Public Right Of Way,1.215 a,,,AANDREWS,2018-07-13T19:57:02.000Z,52873.5168457031,1808.24565739116
351,Public Right Of Way,,Public Right Of Way,0.6374 a,,,AANDREWS,2018-07-13T19:57:02.000Z,27734.1818847656,990.192175529043
352,Public Right Of Way,,Public Right Of Way,7.389 a,,,AANDREWS,2018-07-13T19:57:02.000Z,321780.06640625,19361.6833386853
353,Public Right Of Way,,Public Right Of Way,0.1033 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4500.81298828125,360.041440202342
354,Public Right Of Way,,Public Right Of Way,0.8339 a,,,AANDREWS,2018-07-13T19:57:02.000Z,36323.3674316406,1896.12626070928
355,Public Right Of Way,,Public Right Of Way,0.6603 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28750.1450195313,1395.01264758346
356,Public Right Of Way,,Public Right Of Way,4.592 a,,,AANDREWS,2018-07-13T19:57:02.000Z,200011.852050781,5840.38651744275
357,Public Right Of Way,,Public Right Of Way,6.083 a,,,AANDREWS,2018-07-13T19:57:02.000Z,264962.213378906,8537.93059916368
358,Public Right Of Way,,Public Right Of Way,10.10 a,,,AANDREWS,2018-07-13T19:57:02.000Z,439899.204833984,14214.3369615701
359,Public Right Of Way,,Public Right Of Way,2.180 a,,,AANDREWS,2018-07-13T19:57:02.000Z,94951.4504394531,7678.90548999067
360,Public Right Of Way,,Public Right Of Way,2.746 a,,,AANDREWS,2018-07-13T19:57:02.000Z,119664.336914063,4657.53453476332
361,Public Right Of Way,,Public Right Of Way,1.093 a,,,AANDREWS,2018-07-13T19:57:02.000Z,47585.5454101563,2810.62282756456
362,Public Right Of Way,,Public Right Of Way,0.9658 a,,,AANDREWS,2018-07-13T19:57:02.000Z,42042.6540527344,2098.41273446251
363,Public Right Of Way,,Public Right Of Way,0.4520 a,,,AANDREWS,2018-07-13T19:57:02.000Z,19686.9421386719,1260.54635916858
364,Public Right Of Way,,Public Right Of Way,0.3846 a,,,AANDREWS,2018-07-13T19:57:02.000Z,16754.6166992188,963.275072099829
365,Public Right Of Way,,Public Right Of Way,1.540 a,,,AANDREWS,2018-07-13T19:57:02.000Z,67067.9362792969,5415.38890100428
366,Public Right Of Way,,Public Right Of Way,0.3512 a,,,AANDREWS,2018-07-13T19:57:02.000Z,15304.5495605469,997.184334302571
