OBJECTID,Status,Street,Block_Num,Area_Sq_Ft,Mowing,Weed_Spray,Fertilizer,Num_Trees,Tree_Trimming,Comments,MedianType,Compiler,Date_Modified,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Area,Shape__Length
852,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-19T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,49972a74-fce6-4c6d-bf29-789fa221a37e,11467.7653808594,1900.11262687171
853,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-19T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8a349732-3c3f-470e-9aa3-442357fd1282,674.29541015625,349.28210655505
854,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-19T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,07aa8cc5-3cf9-4638-b50d-d42c6e38dc28,775.14306640625,445.133069455872
855,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b3191cb9-1609-41ff-84d2-4ee3af5240b7,430.832763671875,92.376336816015
856,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ddf624d1-846b-4491-b0bc-c1bc7ea048cd,133.771240234375,46.8797880242092
857,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,93b48cff-0c6c-40d2-84cf-14ecd035df80,206.682861328125,61.3340765425441
858,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,682c35e9-54ed-4d34-80d9-7a6aced08a78,249.847412109375,67.2387530189618
859,Updated,,,,,,,,,,Grass,Austin Holland,2017-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,347a16b4-4da0-4651-bb67-e55b3477bff6,16881.9887695313,3052.79879135243
860,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,84a8e3e1-95c6-4fcc-8fe5-4170f52283a9,1192.7275390625,122.605087018944
861,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-19T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,54015ae3-c3b6-4d38-b9f3-1f359a0cdfa8,104.530029296875,50.5444253350711
862,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4b9d410e-7ccf-40a4-97f4-ef984d056319,5917.53637695313,336.237714736172
863,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-19T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3c1682ba-ca6d-4f8f-a3fc-37aab8a2c181,185.189697265625,57.6428119210809
864,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-19T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,0017c3c4-378d-47a5-9533-84cb0075bd7e,1059.55029296875,207.384614193695
865,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-19T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,686d3399-ab69-4001-a814-a8f017aab78d,1041.18359375,205.512570640652
866,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,cfe44fdc-ee69-45f2-a5b2-4597a4fb0923,836.5537109375,183.874153458321
867,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,13ea505a-ca18-48c8-8458-7b4d215ab772,7303.15478515625,1327.64232114009
868,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,17668c1a-c886-468e-a6a4-6bb48e896e94,159.340576171875,57.4723766724689
869,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,e83c73ca-57a4-4a47-b332-c02270f94ed3,397.331298828125,87.8255224331224
870,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,0d02597b-8b76-4206-912b-7c8a308e8605,6827.61328125,357.432619446065
871,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-23T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,eca129de-be43-4296-95af-2805804912e7,1111.291015625,291.068230630918
872,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,7110882f-41dc-4066-acc5-c5d57f61edca,470.531982421875,111.884772438523
873,New,,,,,,,,,,Grass,C.Wrice,2012-09-05T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,14ecb6a5-aac3-483b-bb92-65588a8d4d16,383.671142578125,91.6244112557251
874,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d761f39c-a365-4aee-8ac3-2e8bbf7f7d09,174.953125,62.6467939135691
875,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-09T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1f129244-856d-4514-8926-a4784ed719ff,10105.9387207031,1748.86438660481
876,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,03a375a9-b6ae-4a58-9385-1b3846cd961d,1451.49682617188,598.487965981853
877,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,e848e041-820a-48dc-a9c1-8378ae54be4c,719.91748046875,161.221467092662
878,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,9a581c8d-2d14-4d16-8905-d41178467f03,4344.86279296875,761.793466192068
879,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ca3aa21a-14b6-4d4c-acdf-0cff2c393d73,190.55126953125,138.049527602526
880,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,724a5074-7371-4fea-80ca-fde5e2a987d0,969.8427734375,150.631428217819
881,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,740cf8a2-3966-4ef6-b7c9-f92521198b2e,2319.77294921875,769.762126113445
882,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,5f2b822e-f892-4b59-b484-98fa1188d922,2875.08642578125,1218.18244620644
883,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4056a3cb-6192-4380-a1b7-c68bf500a06e,200.921630859375,56.1982051564779
884,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,30f2205e-62fc-4b56-849d-91efc54a6259,1976.322265625,410.670029019409
885,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,745f9c36-4da1-4789-9246-c39b1d3b47e5,314.304443359375,113.615754506373
886,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,5190e1e1-4402-4c57-a58d-3f0d532654fa,5983.0947265625,959.726597864732
887,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ee6d04f9-b6b9-4684-a9f6-9207e33a3c49,7162.02978515625,1037.21560742609
888,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,7bc7d900-d4fb-43d9-89d7-25601d6bc79b,12198.087890625,1580.24148856765
889,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b57dad1b-8716-4db1-af25-c758431b4530,391.18603515625,85.1750198295524
890,Updated,,,,,,,,,part grass part paved ,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,10ebb5a0-eb1b-434f-b1fb-f5457b2faffd,3255.03076171875,1082.94008435397
891,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ad3d186d-e165-43a5-a9b9-20f5b1bdfb95,456.50439453125,89.0420152392479
892,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,91a2d81f-a3d8-4018-ad4c-55874cdfe706,12780.3581542969,1524.09651966709
893,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a0cb5235-e5bc-47ae-bec2-a37269a29935,1720.63623046875,877.89318729907
894,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8b883c65-2449-4f2f-a25d-78447d55b1a7,4408.916015625,655.738324672802
895,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,dd877ca2-a92f-4b75-9dd0-2a4ce15184a4,2316.87890625,408.88584355405
896,Updated,,,,,,,,,part paved part grass,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d44e8716-649b-4824-ac5c-48fbe603f89c,4458.99951171875,945.875948345859
897,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8d3b437c-2dcd-4ec2-81cc-a64a1050e80b,12387.2229003906,681.534038564436
898,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d8963a79-3e7d-4cff-bf0c-b990da80359b,278.098876953125,75.4801503757516
899,Updated,,,,,,,,,part paved part  grass,Paved,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b7635ee4-ee23-4159-ae83-9f0edf05dba0,8663.75073242188,1441.52418463037
900,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,fd3ac015-2095-44ae-90f1-92c3175cc1e6,1044.7119140625,170.086330657981
901,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-16T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3d713ecc-402e-41db-b52c-8de807d42f44,1183.36669921875,269.070394114167
902,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,73436cfb-88e9-41eb-9546-35c382718ebb,121.86669921875,45.9261399471139
903,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-11T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ddae3658-d132-4169-a8d1-299afd943a29,2868.33447265625,822.121346634942
904,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-11T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8dda07a5-05fa-45d0-a9a8-bff6c68bbf78,3231.75439453125,822.334377082054
905,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-11T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2715cfdb-683c-44d5-a896-8f2791132419,259.97802734375,66.4780408519298
906,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-11T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b85e1074-b546-4937-8dbd-3e29fbf181f9,320.257568359375,74.1179810243293
907,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-11T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,aed9cf27-8b7d-45c6-93d2-4d48b146b449,339.666748046875,88.316241015552
908,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-11T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1308dca9-1ab1-4a39-8d10-3128489983ab,1778.5283203125,341.740551803352
909,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-11T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b68024e5-c40c-434a-a226-6b361483d0eb,4145.95434570313,918.533558740443
910,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-11T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,9770e733-e01d-496b-a708-4354b2ee14c5,3590.84643554688,841.168500409271
911,Updated,,,,,,,,,,Paved,C.Wrice,2012-10-11T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,9296225d-cbce-441e-8554-e0d9820efdfd,246.286376953125,66.4075909974925
912,Updated,,,,,,,,,,Paved,C.Wrice,2012-09-26T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,41e39210-b475-44ce-b0ab-eee26dc983c9,3559.31396484375,792.376189851543
913,Updated,,,,,,,,,,Paved,C.Wrice,2012-09-26T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,0518292c-c736-4c45-bf39-5185815b0b57,185.460693359375,60.9972445030442
914,Updated,,,,,,,,,,Paved,C.Wrice,2012-09-26T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,7c0cff7f-b0db-4422-8a6d-436e15a21669,364.239990234375,131.669123890039
915,New,,,,,,,,,,Paved,C.Wrice,2012-09-05T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,54c92d67-2819-4c38-bd75-fab5cda86511,228.815673828125,65.3386738181651
916,Updated,,,,,,,,,,Grass,Austin Holland,2017-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,e759d3bd-fbab-4cfc-8c60-b4621ddff595,14973.7165527344,1537.70702150098
917,Updated,,,,,,,,,,Grass,Austin Holland,2017-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,82c24b66-8a43-41ff-abf0-2c508eafebbe,6145.91284179688,991.437000032949
918,Updated,,,,,,,,,,Grass,Austin Holland,2017-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,76799c3d-0026-4df3-84c8-34d1bf65b4d7,8677.97973632813,1019.12802888606
919,Updated,,,,,,,,,,Grass,Austin Holland,2017-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ad8090ad-45f3-4b6a-a3d6-62b9288a3123,5868.95703125,973.547685675921
920,Updated,,,,,,,0,,,Paved,C.Wrice,2012-10-17T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d4c234dd-d32f-4825-8404-6683db3f8996,924.766357421875,150.510284097171
921,Updated,,,,,,,0,,,Paved,C.Wrice,2012-10-17T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,49157857-838a-4b06-9ced-21a0dac5730b,303.490234375,83.325750288498
922,Updated,,,,,,,0,,,Paved,C.Wrice,2012-10-17T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1f8bbd84-45c1-46e0-b52a-2242bfd1eddc,3490.26953125,377.922209521755
923,Updated,,,,,,,0,,,Paved,C.Wrice,2012-10-17T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,da1b1c5e-05d2-41bc-a77e-41f846c9cce3,493.465087890625,116.600746613651
924,Updated,,,,,,,0,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2b32dbaa-6172-48bb-ac9c-976746d6fd56,3737.97436523438,1082.29950101325
925,Updated,,,,,,,0,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bab6687b-3476-488c-9cbb-8dca19e90f5f,570.794189453125,166.051133184179
926,Updated,,,,,,,0,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,5c27f91c-625a-4d42-a332-9fa8d98550e6,920.326416015625,182.034060455187
927,Updated,,,,,,,0,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2bb79e4e-d75b-442e-bab8-75a3fff8de51,1134.73950195313,165.962492856477
928,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,dc2c7ed1-f989-4b6d-b71a-d570896c4ba5,281.34033203125,81.2951069075045
929,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1d518dff-878a-4f0a-a0b6-d648d411d067,249.224365234375,75.2775899072732
930,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c4f0f60a-9993-4220-8f39-65189fda7be9,1851.75634765625,459.688042433349
931,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,260f17ad-f4e7-470f-a073-8653e27ecc0d,311.296630859375,78.0269974957188
932,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8316ec69-0594-4831-89c7-0471a191b39e,1807.2431640625,419.611044518292
933,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,0df22abc-37d1-4b1f-a187-530bcabc738b,200.8564453125,60.2792110519602
934,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4609adbe-c329-4fbe-ad64-a45e81c708aa,2024.79272460938,917.545215202227
935,Updated,,,,,,,0,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1a373721-8c05-4e6f-b121-489829a2d4e7,1680.626953125,262.845610850249
936,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3833b72e-bfb0-4725-9f38-acbdd9d4a3f4,3503.03198242188,1103.87700099538
937,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1a5d9939-3f69-4db8-9f14-ddfd39c4ff9b,145.057373046875,49.7910363739924
938,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ae5b4744-c040-4784-a936-6fa4f4a913a4,102.2333984375,45.535111487655
939,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,37fda5d2-e3b2-4b74-9b2a-f096ff3ffbf7,99.2509765625,41.6174678036944
940,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,368c1a4c-b62a-4115-a7be-fe2596d2cb5a,121.42236328125,47.2240469587574
941,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a8aac666-8af7-4ae7-b4ae-5aab250820b0,154.685791015625,52.7479635410086
942,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,9e1abb05-7a39-4539-ae35-99fe2cd0688a,1425.66870117188,337.462016329804
943,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d1d9a8d9-45cb-4b27-a2b6-82d8f5da3dc9,4841.048828125,715.785054516217
944,Updated,,,,,,,0,,,Grass,C.Wrice,2012-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,7e9c4210-1e7e-418a-8735-aba374257238,2897.18090820313,460.657654234056
945,Updated,,,,,,,0,,,Grass,C.Wrice,2012-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ca5f5dd0-3ebe-497d-8d4d-99064249b975,3021.13134765625,654.922235274859
946,Updated,,,,,,,0,,,Grass,C.Wrice,2012-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,37824677-7323-448e-be99-81c584555328,1205.14184570313,218.687932340916
947,Updated,,,,,,,0,,part paved part grass,Paved,C.Wrice,2012-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,cc64ef08-5c35-410d-94d2-f08374958c5c,2795.98168945313,494.860606973028
948,Updated,,,,,,,0,,,Grass,C.Wrice,2012-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1bf2bfbf-86f2-4460-9e0d-5e7395cd246a,5195.11206054688,837.061801465102
949,Updated,,,,,,,0,,,Grass,C.Wrice,2012-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2ba368c0-be51-4b9b-b4b5-d4f2b113ed5a,6420.6826171875,916.110585817528
950,Updated,,,,,,,0,,,Grass,C.Wrice,2012-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,f550f21f-7d0f-45b0-a3fe-8b618d8ec45d,3974.59399414063,611.392238343122
951,Updated,,,,,,,0,,,Grass,C.Wrice,2012-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,567f5c8f-9e8f-41d0-bbc1-135f42522d87,3633.51196289063,604.017508434375
952,Updated,,,,,,,0,,,Paved,C.Wrice,2012-12-14T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,92514509-b1b2-437b-9060-2df03f871062,488.280517578125,110.077385060692
953,New,,,,,,,0,,,Grass,T.Clark,2012-12-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a4fb4244-4f6f-4165-a925-b0c31d2e3f0c,223.80712890625,65.9412513558584
954,New,,,,,,,0,,,Paved,T.Clark,2012-12-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,dcf6e480-ef5e-4485-947c-1b46dcc05ea3,4363.49047851563,680.859737957755
